region,lga,ward_merge,village_merge,select_wpt_name,new_wpt_name,wpt_name,wpt_code,wpt_type,wpt_type_other,wpt_status,wpt_non_functional_reason,wpt_non_functional_reason_other,wpt_pbr_status,wpt_call_status,pbr_nonfunctional_functional,pbr_functional_nonfunctional,call_nonfunctional_functional,call_functional_nonfunctional,wpt_pbr_scheme,scheme_merge,scheme_name_change,lat,long,wpt_image,numbertaps
Morogoro,Morogoro,Mvuha,Msonge,NA,Kwa selestina,Kwa selestina,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Village,NA,-7.140466668,37.84863561,http://classic.ona.io/api/v1/files/2382821?filename=pbrtz/attachments/1474364669533.jpg,NA
Morogoro,Morogoro,Mvuha,Msonge,NA,Kwa kibwana kalungwana,Kwa kibwana kalungwana,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Village,NA,-7.143023853,37.8488999,http://classic.ona.io/api/v1/files/2382816?filename=pbrtz/attachments/1474365038960.jpg,NA
Dodoma,Kondoa,Soera,Bukulu,Mnadani_01013014281WP04,NA,Mnadani_01013014281WP04,01013014281WP04,communal_standpipe,NA,Not_functional,4 9 10,NA,Not_functional,NA,NA,NA,NA,NA,Buku,Tasaf,Misreporting,-4.585208539,35.7459592,http://classic.ona.io/api/v1/files/2383992?filename=pbrtz/attachments/1474368501986.jpg,1
Dodoma,Kondoa,Soera,Bukulu,Bukulu_B_01013014281WP01,NA,Bukulu_B_01013014281WP01,01013014281WP01,communal_standpipe,NA,Not_functional,4 9 10,NA,Functional,NA,never_functional,NA,NA,NA,Buku,Tasaf,Misreporting,-4.597251659,35.75257684,http://classic.ona.io/api/v1/files/2383993?filename=pbrtz/attachments/1474369248611.jpg,1
Dodoma,Kondoa,Soera,Bukulu,Msikitini_01013014281WP02,NA,Msikitini_01013014281WP02,01013014281WP02,communal_standpipe,NA,Not_functional,4 9,NA,Not_functional,NA,NA,NA,NA,NA,Buku,Tasaf,Tasaf,-4.599700992,35.75570356,http://classic.ona.io/api/v1/files/2383991?filename=pbrtz/attachments/1474369815220.jpg,1
Dodoma,Kondoa,Soera,Bukulu,NA,Kwa Vicent,Kwa Vicent,NA,communal_standpipe,NA,Not_functional,9,NA,NA,NA,NA,NA,NA,NA,NA,Tasaf,NA,-4.600968368,35.75157353,http://classic.ona.io/api/v1/files/2383990?filename=pbrtz/attachments/1474370466684.jpg,NA
Dodoma,Kondoa,Soera,Bukulu,Kwahay_01013014281WP07,NA,Kwahay_01013014281WP07,01013014281WP07,communal_standpipe,NA,Not_functional,9,NA,Functional,NA,more_3_months,NA,NA,NA,Buku,Tasaf,Misreporting,-4.608268063,35.76235877,http://classic.ona.io/api/v1/files/2384012?filename=pbrtz/attachments/1474371206459.jpg,1
Dodoma,Kondoa,Soera,Bukulu,Zawiyani_01013014281WP06,NA,Zawiyani_01013014281WP06,01013014281WP06,communal_standpipe,NA,Not_functional,9 10,NA,Functional,NA,never_functional,NA,NA,NA,Buku,Tasaf,Misreporting,-4.609477328,35.75894487,http://classic.ona.io/api/v1/files/2384014?filename=pbrtz/attachments/1474371575748.jpg,1
Dodoma,Kondoa,Soera,Bukulu,Kwa_Chungi_01013014281WP05,NA,Kwa_Chungi_01013014281WP05,01013014281WP05,communal_standpipe,NA,Not_functional,8 10,NA,Functional,NA,more_3_months,NA,NA,NA,Buku,Tasaf,Misreporting,-4.612303977,35.76178891,http://classic.ona.io/api/v1/files/2384011?filename=pbrtz/attachments/1474371960341.jpg,1
Dodoma,Kondoa,Soera,Bukulu,Zahanati_01013014281WP08,NA,Zahanati_01013014281WP08,01013014281WP08,communal_standpipe,NA,Not_functional,8 10,NA,Functional,NA,more_3_months,NA,NA,NA,Buku,Tasaf,Misreporting,-4.610760216,35.7636391,http://classic.ona.io/api/v1/files/2384013?filename=pbrtz/attachments/1474372423850.jpg,1
Dodoma,Kondoa,Soera,Bukulu,Shule_Ya_Secondari_01013014281WP11,NA,Shule_Ya_Secondari_01013014281WP11,01013014281WP11,communal_standpipe,NA,Not_functional,8 10 7,NA,Functional,NA,less_month,NA,NA,NA,Buku,Buku,NA,-4.622360348,35.75808526,http://classic.ona.io/api/v1/files/2384029?filename=pbrtz/attachments/1474373972845.jpg,1
Dodoma,Kondoa,Soera,Bukulu,Shule_Ya_Secondari_01013014281WP12,NA,Shule_Ya_Secondari_01013014281WP12,01013014281WP12,communal_standpipe,NA,Not_functional,8 10,NA,Functional,NA,less_month,NA,NA,NA,Buku,Buku,NA,-4.622322435,35.75766372,http://classic.ona.io/api/v1/files/2384027?filename=pbrtz/attachments/1474374097532.jpg,1
Dodoma,Kondoa,Soera,Bukulu,Kwa_Martin_01013014281WP10,NA,Kwa_Martin_01013014281WP10,01013014281WP10,communal_standpipe,NA,Not_functional,8 10,NA,Functional,NA,more_3_months,NA,NA,NA,Buku,Tasaf,Misreporting,-4.618794121,35.76530784,http://classic.ona.io/api/v1/files/2384030?filename=pbrtz/attachments/1474375227314.jpg,1
Dodoma,Kondoa,Soera,Bukulu,Kwa_Hamadi_01013014281WP09,NA,Kwa_Hamadi_01013014281WP09,01013014281WP09,communal_standpipe,NA,Not_functional,8 10,NA,Functional,NA,more_3_months,NA,NA,NA,Buku,Tasaf,Misreporting,-4.61622674,35.76627216,http://classic.ona.io/api/v1/files/2384028?filename=pbrtz/attachments/1474375682051.jpg,1
Dodoma,Kondoa,Soera,Bukulu,Kwa_Buki_01013014281WP16,NA,Kwa_Buki_01013014281WP16,01013014281WP16,communal_standpipe,NA,Not_functional,9 10,NA,Not_functional,NA,NA,NA,NA,NA,Buku,Tasaf,Misreporting,-4.6235079,35.77408144,http://classic.ona.io/api/v1/files/2384033?filename=pbrtz/attachments/1474376734514.jpg,1
Dodoma,Kondoa,Soera,Bukulu,NA,Msikitini_Alagwa,Msikitini_Alagwa,NA,communal_standpipe,NA,Not_functional,8 10,NA,NA,NA,NA,NA,NA,NA,NA,Tasaf,NA,-4.627636962,35.77381219,http://classic.ona.io/api/v1/files/2384035?filename=pbrtz/attachments/1474377036943.jpg,NA
Dodoma,Kondoa,Soera,Bukulu,Kwa_Mzee_Hussein_01013014281WP15,NA,Kwa_Mzee_Hussein_01013014281WP15,01013014281WP15,communal_standpipe,NA,Not_functional,8 10,NA,Not_functional,NA,NA,NA,NA,NA,Buku,Tasaf,Misreporting,-4.625415149,35.77077957,http://classic.ona.io/api/v1/files/2384034?filename=pbrtz/attachments/1474377346995.jpg,1
Dodoma,Kondoa,Soera,Bukulu,Stendi_Alagwa_01013014281WP13,NA,Stendi_Alagwa_01013014281WP13,01013014281WP13,communal_standpipe,NA,Not_functional,8 10,NA,Not_functional,NA,NA,NA,NA,NA,Buku,Tasaf,Misreporting,-4.626627132,35.77714353,http://classic.ona.io/api/v1/files/2384036?filename=pbrtz/attachments/1474377994600.jpg,1
Morogoro,Morogoro,Kisemu,Kibangile,Shuleni_05023043223WP53,NA,Shuleni_05023043223WP53,05023043223WP53,other,Mud heap,Not_functional,7,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,-7.032009882,37.80344098,http://classic.ona.io/api/v1/files/2390401?filename=pbrtz/attachments/1474446521928.jpg,1
Morogoro,Morogoro,Kisemu,Kibangile,Kwa_Mama_Inno_05023043223WP52,NA,Kwa_Mama_Inno_05023043223WP52,05023043223WP52,handpump_borehole,NA,Not_functional,7,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,-7.035041847,37.80024751,http://classic.ona.io/api/v1/files/2390402?filename=pbrtz/attachments/1474448044761.jpg,1
Morogoro,Morogoro,Kisemu,Kibangile,Kwa_Rashid_Chamkali_05023043223WP51,NA,Kwa_Rashid_Chamkali_05023043223WP51,05023043223WP51,handpump_borehole,NA,Not_functional,6 7,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,-7.03810476,37.80444039,http://classic.ona.io/api/v1/files/2390406?filename=pbrtz/attachments/1474448963042.jpg,1
Morogoro,Morogoro,Kisemu,Kibangile,Kwa_Evarist_John_05023043223WP50,NA,Kwa_Evarist_John_05023043223WP50,05023043223WP50,handpump_borehole,NA,Not_functional,6,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,-7.039784224,37.80716604,http://classic.ona.io/api/v1/files/2390408?filename=pbrtz/attachments/1474449904697.jpg,1
Morogoro,Morogoro,Kisemu,Kibangile,Kwa_Mkambaku_05023043223WP49,NA,Kwa_Mkambaku_05023043223WP49,05023043223WP49,handpump_ringwell,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,-7.038460323,37.81121916,http://classic.ona.io/api/v1/files/2390418?filename=pbrtz/attachments/1474450363906.jpg,1
Morogoro,Morogoro,Kisemu,Kibangile,Kwa_Mzee_Roman_05023043223WP48,NA,Kwa_Mzee_Roman_05023043223WP48,05023043223WP48,handpump_borehole,NA,Not_functional,6 7,NA,Functional,NA,more_3_months,NA,NA,NA,NA,NA,NA,-7.041936453,37.81850451,http://classic.ona.io/api/v1/files/2390421?filename=pbrtz/attachments/1474450910461.jpg,1
Morogoro,Morogoro,Kisemu,Kibangile,Kwa_Mbilikila_05023043223WP54,NA,Kwa_Mbilikila_05023043223WP54,05023043223WP54,handpump_borehole,NA,Not_functional,7,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,-7.037628029,37.8008967,http://classic.ona.io/api/v1/files/2390419?filename=pbrtz/attachments/1474451790271.jpg,1
Morogoro,Morogoro,Kisemu,Kibangile,Kwa_Matondo_05023043223WP55,NA,Kwa_Matondo_05023043223WP55,05023043223WP55,handpump_borehole,NA,Not_functional,7,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,-7.037961868,37.79763051,http://classic.ona.io/api/v1/files/2390423?filename=pbrtz/attachments/1474452168377.jpg,1
Morogoro,Morogoro,Kisemu,Gozo,NA,Kwa mzee dimoso,Kwa mzee dimoso,NA,handpump_borehole,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.046709549,37.78770987,http://classic.ona.io/api/v1/files/2390426?filename=pbrtz/attachments/1474454262661.jpg,NA
Morogoro,Morogoro,Kisemu,Gozo,NA,Kwa Mzee Juma Mdidi,Kwa Mzee Juma Mdidi,NA,handpump_borehole,NA,Not_functional,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.049614529,37.7858847,http://classic.ona.io/api/v1/files/2390428?filename=pbrtz/attachments/1474455297251.jpg,NA
Morogoro,Morogoro,Kisemu,Gozo,Kwa_Mzee_Pius_05023043223WP41,NA,Kwa_Mzee_Pius_05023043223WP41,05023043223WP41,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,-7.0570708,37.78932599,http://classic.ona.io/api/v1/files/2390431?filename=pbrtz/attachments/1474456205566.jpg,1
Dodoma,Kondoa,Bereko,Bereko,Shule_Ya_Msingi_Bereko_01013014311WP01,NA,Shule_Ya_Msingi_Bereko_01013014311WP01,01013014311WP01,communal_standpipe,NA,Not_functional,8,NA,Functional,NA,less_week,NA,NA,NA,Bere,Bere,NA,-4.44727006,35.74308882,http://classic.ona.io/api/v1/files/2390640?filename=pbrtz/attachments/1474439752243.jpg,1
Dodoma,Kondoa,Bereko,Bereko,Zahanati_01013014311WP02,NA,Zahanati_01013014311WP02,01013014311WP02,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,Bere,Bere,NA,-4.44926697,35.74071793,http://classic.ona.io/api/v1/files/2390656?filename=pbrtz/attachments/1474440166903.jpg,1
Dodoma,Kondoa,Bereko,Bereko,Sokoni_01013014311WP03,NA,Sokoni_01013014311WP03,01013014311WP03,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,Bere,Bere,NA,-4.45163348,35.73920356,http://classic.ona.io/api/v1/files/2390671?filename=pbrtz/attachments/1474441201267.jpg,1
Dodoma,Kondoa,Bereko,Bereko,NA,Kwa Omary George,Kwa Omary George,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.45203023,35.74181527,http://classic.ona.io/api/v1/files/2390676?filename=pbrtz/attachments/1474441501738.jpg,NA
Dodoma,Kondoa,Bereko,Bereko,Msikitini_01013014311WP10,NA,Msikitini_01013014311WP10,01013014311WP10,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,Bere,Bereko,Bereko,-4.45560889,35.74521052,http://classic.ona.io/api/v1/files/2390678?filename=pbrtz/attachments/1474442090522.jpg,1
Dodoma,Kondoa,Bereko,Bereko,Shemsia_01013014311WP08,NA,Shemsia_01013014311WP08,01013014311WP08,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,Bere,Bere,NA,-4.45792739,35.73588071,http://classic.ona.io/api/v1/files/2390680?filename=pbrtz/attachments/1474442806623.jpg,1
Dodoma,Kondoa,Bereko,Bereko,NA,Kwa Nondi Mskitini,Kwa Nondi Mskitini,NA,communal_standpipe,NA,Not_functional,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.46407882,35.73326584,http://classic.ona.io/api/v1/files/2390682?filename=pbrtz/attachments/1474443184825.jpg,NA
Dodoma,Kondoa,Bereko,Bereko,Shule_Ya_Secondari_Bereko_01013014311WP09,NA,Shule_Ya_Secondari_Bereko_01013014311WP09,01013014311WP09,communal_standpipe,NA,Not_functional,9,NA,Functional,NA,more_3_months,NA,NA,NA,Bere,Bere,NA,-4.46135266,35.73812093,http://classic.ona.io/api/v1/files/2390683?filename=pbrtz/attachments/1474443507221.jpg,1
Dodoma,Kondoa,Bereko,Bereko,Kurasini_01013014311WP06,NA,Kurasini_01013014311WP06,01013014311WP06,communal_standpipe,NA,Not_functional,9 10,NA,Not_functional,NA,NA,NA,NA,NA,Bere,Bere,NA,-4.47237595,35.74690923,http://classic.ona.io/api/v1/files/2390686?filename=pbrtz/attachments/1474444576527.jpg,1
Dodoma,Kondoa,Bereko,Bereko,Shule_Ya_Msingi_Kurasini_01013014311WP07,NA,Shule_Ya_Msingi_Kurasini_01013014311WP07,01013014311WP07,communal_standpipe,NA,Not_functional,9 10,NA,Functional,NA,never_functional,NA,NA,NA,Bere,Bere,NA,-4.47402057,35.74339285,http://classic.ona.io/api/v1/files/2390692?filename=pbrtz/attachments/1474445029097.jpg,1
Dodoma,Kondoa,Bereko,Bereko,NA,Kwa Mzee Bura,Kwa Mzee Bura,NA,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.46467907,35.746566,http://classic.ona.io/api/v1/files/2390694?filename=pbrtz/attachments/1474445957031.jpg,NA
Dodoma,Kondoa,Itololo,Kandaga,NA,Kwa Mzee Ramadhan Kidunda,Kwa Mzee Ramadhan Kidunda,NA,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,NA,NA,NA,NA,Water Aid,NA,-4.56729045,35.80210684,http://classic.ona.io/api/v1/files/2390696?filename=pbrtz/attachments/1474453373705.jpg,NA
Dodoma,Kondoa,Itololo,Kandaga,Mkajia_01013014291WP35,NA,Mkajia_01013014291WP35,01013014291WP35,communal_standpipe,NA,Not_functional,9 10,NA,Not_functional,NA,NA,NA,NA,NA,Foki,Foki,NA,-4.56947675,35.79703212,http://classic.ona.io/api/v1/files/2390697?filename=pbrtz/attachments/1474453696317.jpg,1
Dodoma,Kondoa,Itololo,Kandaga,Kwa_Doso_01013014291WP36,NA,Kwa_Doso_01013014291WP36,01013014291WP36,communal_standpipe,NA,Not_functional,9 10 7,NA,Not_functional,NA,NA,NA,NA,NA,Foki,Foki,NA,-4.56952605,35.78863907,http://classic.ona.io/api/v1/files/2390699?filename=pbrtz/attachments/1474454003278.jpg,1
Dodoma,Kondoa,Itololo,Kandaga,NA,Kwa Dosi,Kwa Dosi,NA,water_harvesting_tank,NA,Not_functional,9 10,NA,NA,NA,NA,NA,NA,NA,NA,Water Aid,NA,-4.56650857,35.7878993,http://classic.ona.io/api/v1/files/2390700?filename=pbrtz/attachments/1474454310745.jpg,NA
Dodoma,Kondoa,Itololo,Kandaga,NA,Kwa Inyasi,Kwa Inyasi,NA,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,NA,NA,NA,NA,Water Aid,NA,-4.56438498,35.78613127,http://classic.ona.io/api/v1/files/2390702?filename=pbrtz/attachments/1474454633642.jpg,NA
Dodoma,Kondoa,Itololo,Kandaga,NA,Msikiti wa Ijumaa (Kwa Juma Hussein),Msikiti wa Ijumaa (Kwa Juma Hussein),NA,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,NA,NA,NA,NA,Water Aid,NA,-4.55697008,35.78279832,http://classic.ona.io/api/v1/files/2390703?filename=pbrtz/attachments/1474454921526.jpg,NA
Dodoma,Kondoa,Itololo,Kandaga,Kipara_01013014291WP54,NA,Kipara_01013014291WP54,01013014291WP54,communal_standpipe,NA,Not_functional,9 10,NA,Functional,NA,more_3_months,NA,NA,NA,Kand,Kand,NA,-4.55367757,35.78150962,http://classic.ona.io/api/v1/files/2390706?filename=pbrtz/attachments/1474455080552.jpg,1
Dodoma,Kondoa,Itololo,Kandaga,NA,Kwa Kasmir,Kwa Kasmir,NA,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,NA,NA,NA,NA,Water Aid,NA,-4.54920076,35.77984559,http://classic.ona.io/api/v1/files/2390708?filename=pbrtz/attachments/1474455334861.jpg,NA
Dodoma,Kondoa,Itololo,Kandaga,NA,Shule ya Msingi Kandaga,Shule ya Msingi Kandaga,NA,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,NA,NA,NA,NA,Water Aid,NA,-4.54610297,35.77613099,http://classic.ona.io/api/v1/files/2390709?filename=pbrtz/attachments/1474455611935.jpg,NA
Dodoma,Kondoa,Itololo,Kandaga,NA,Mskitini Kwa Ali Shaban,Mskitini Kwa Ali Shaban,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Water Aid,NA,-4.54463758,35.7784804,http://classic.ona.io/api/v1/files/2390710?filename=pbrtz/attachments/1474455875794.jpg,NA
Dodoma,Kondoa,Itololo,Kandaga,Kwa_Aziz_01013014291WP59,NA,Kwa_Aziz_01013014291WP59,01013014291WP59,communal_standpipe,NA,Not_functional,9 10,NA,Not_functional,NA,NA,NA,NA,NA,Kand,Kand,NA,-4.53849943,35.78131473,http://classic.ona.io/api/v1/files/2390711?filename=pbrtz/attachments/1474456142033.jpg,1
Dodoma,Kondoa,Itololo,Kandaga,Kwa_Mzee_Alisondo_01013014291WP60,NA,Kwa_Mzee_Alisondo_01013014291WP60,01013014291WP60,communal_standpipe,NA,Not_functional,9 10 7,NA,Functional,NA,less_month,NA,NA,NA,Kand,Kand,NA,-4.53859504,35.7864132,http://classic.ona.io/api/v1/files/2390712?filename=pbrtz/attachments/1474456446869.jpg,1
Dodoma,Kondoa,Itololo,Kandaga,NA,Kwa Bakari Maulid,Kwa Bakari Maulid,NA,handpump_ringwell,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.55803287,35.78611958,http://classic.ona.io/api/v1/files/2390718?filename=pbrtz/attachments/1474459059823.jpg,NA
Dodoma,Kondoa,Itololo,Kandaga,Kanisani_01013014291WP50,NA,Kanisani_01013014291WP50,01013014291WP50,communal_standpipe,NA,Not_functional,9 10 7,NA,Functional,NA,never_functional,NA,NA,NA,Kand,Kand,NA,-4.55600978,35.78758143,http://classic.ona.io/api/v1/files/2390719?filename=pbrtz/attachments/1474459442567.jpg,1
Dodoma,Kondoa,Itololo,Kandaga,NA,Kwa Juma Idoa,Kwa Juma Idoa,NA,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,NA,NA,NA,NA,Water Aid,NA,-4.55371379,35.78557556,http://classic.ona.io/api/v1/files/2390720?filename=pbrtz/attachments/1474459900037.jpg,NA
Dodoma,Kondoa,Itololo,Kandaga,NA,Kwa Ali Saburi,Kwa Ali Saburi,NA,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,NA,NA,NA,NA,Water Aid,NA,-4.56101102,35.78677659,http://classic.ona.io/api/v1/files/2390721?filename=pbrtz/attachments/1474460453375.jpg,NA
Dodoma,Kondoa,Itololo,Kandaga,Kwa_Leo_01013014291WP53,NA,Kwa_Leo_01013014291WP53,01013014291WP53,communal_standpipe,NA,Not_functional,9 10 7,NA,Functional,NA,never_functional,NA,NA,NA,Foki,Foki,NA,-4.56349801,35.79349494,http://classic.ona.io/api/v1/files/2390724?filename=pbrtz/attachments/1474461027851.jpg,1
Dodoma,Kondoa,Itololo,Kandaga,NA,Kwa Nassib Kulala,Kwa Nassib Kulala,NA,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.55986517,35.78327197,http://classic.ona.io/api/v1/files/2390725?filename=pbrtz/attachments/1474461540171.jpg,NA
Dodoma,Kondoa,Itololo,Kandaga,NA,Kwa Ally Juma,Kwa Ally Juma,NA,handpump_borehole,NA,Not_functional,1 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.55961028,35.78192268,http://classic.ona.io/api/v1/files/2390727?filename=pbrtz/attachments/1474461840202.jpg,NA
Dodoma,Kondoa,Itololo,Kandaga,Aniseti_01013014291WP51,NA,Aniseti_01013014291WP51,01013014291WP51,communal_standpipe,NA,Not_functional,9 10 7,NA,Functional,NA,more_3_months,NA,NA,NA,Kand,Kand,NA,-4.5512322,35.78822166,http://classic.ona.io/api/v1/files/2390729?filename=pbrtz/attachments/1474462422655.jpg,1
Dodoma,Kondoa,Kwadelo,Kwadelo,Sekondari_01013014061WP28,NA,Sekondari_01013014061WP28,01013014061WP28,communal_standpipe,NA,Not_functional,8 9 10,NA,Functional,NA,less_month,NA,NA,NA,Kwadelo,Kwadelo,NA,-4.88850892,36.14120243,http://classic.ona.io/api/v1/files/2390732?filename=pbrtz/attachments/1474473114194.jpg,1
Dodoma,Kondoa,Kwadelo,Kwadelo,Iwodya_01013014061WP27,NA,Iwodya_01013014061WP27,01013014061WP27,communal_standpipe,NA,Not_functional,9 7,NA,Functional,NA,more_3_months,NA,NA,NA,Kwadelo,Kwadelo,NA,-4.89567503,36.14018481,http://classic.ona.io/api/v1/files/2390734?filename=pbrtz/attachments/1474473438797.jpg,1
Dodoma,Kondoa,Kwadelo,Kwadelo,Caro_01013014061WP25,NA,Caro_01013014061WP25,01013014061WP25,communal_standpipe,NA,Not_functional,8 9 10,NA,Functional,NA,more_3_months,NA,NA,NA,Kwadelo,Kwadelo,NA,-4.90035053,36.14005615,http://classic.ona.io/api/v1/files/2390735?filename=pbrtz/attachments/1474473693512.jpg,1
Dodoma,Kondoa,Kwadelo,Kwadelo,Mariva_01013014061WP26,NA,Mariva_01013014061WP26,01013014061WP26,communal_standpipe,NA,Not_functional,8 9 10 7,NA,Functional,NA,less_month,NA,NA,NA,Kwadelo,Kwadelo,NA,-4.90027294,36.14266359,http://classic.ona.io/api/v1/files/2390737?filename=pbrtz/attachments/1474474113897.jpg,1
Dodoma,Kondoa,Kwadelo,Kwadelo,NA,Kwa Hamidu Iwodya,Kwa Hamidu Iwodya,NA,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,NA,NA,NA,NA,TASAF,NA,-4.90243697,36.14256463,http://classic.ona.io/api/v1/files/2390741?filename=pbrtz/attachments/1474474403521.jpg,NA
Dodoma,Kondoa,Kwadelo,Kwadelo,Kwa_Mbunyi_01013014061WP24,NA,Kwa_Mbunyi_01013014061WP24,01013014061WP24,communal_standpipe,NA,Not_functional,8 9 10,NA,Functional,NA,less_month,NA,NA,NA,Kwadelo,Kwadelo,NA,-4.90443108,36.14312274,http://classic.ona.io/api/v1/files/2390740?filename=pbrtz/attachments/1474474530345.jpg,1
Dodoma,Kondoa,Kwadelo,Kwadelo,NA,Msikiti wa Answari,Msikiti wa Answari,NA,water_harvesting_tank,NA,Not_functional,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.90373248,36.14364099,http://classic.ona.io/api/v1/files/2390742?filename=pbrtz/attachments/1474474726648.jpg,NA
Dodoma,Kondoa,Kwadelo,Kwadelo,Shuleni_01013014061WP13,NA,Shuleni_01013014061WP13,01013014061WP13,communal_standpipe,NA,Not_functional,6 9,NA,Functional,NA,less_month,NA,NA,NA,Samb,Samb,NA,-4.90719821,36.14176931,http://classic.ona.io/api/v1/files/2390743?filename=pbrtz/attachments/1474474981384.jpg,1
Dodoma,Kondoa,Kwadelo,Kwadelo,NA,Shule ya Msingi Kwadelo TASAF,Shule ya Msingi Kwadelo TASAF,NA,communal_standpipe,NA,Not_functional,8 9 10,NA,NA,NA,NA,NA,NA,NA,NA,TASAF,NA,-4.90715991,36.14179998,http://classic.ona.io/api/v1/files/2390747?filename=pbrtz/attachments/1474475175699.jpg,NA
Dodoma,Kondoa,Kwadelo,Kwadelo,NA,Kwa Mweche,Kwa Mweche,NA,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,NA,NA,NA,NA,TASAF,NA,-4.90928988,36.14290139,http://classic.ona.io/api/v1/files/2390746?filename=pbrtz/attachments/1474475541425.jpg,NA
Dodoma,Kondoa,Kwadelo,Kwadelo,NA,Msikiti wa Serya,Msikiti wa Serya,NA,water_harvesting_tank,NA,Not_functional,9,NA,NA,NA,NA,NA,NA,NA,NA,WB,NA,-4.90890803,36.14283249,http://classic.ona.io/api/v1/files/2390751?filename=pbrtz/attachments/1474475784986.jpg,NA
Dodoma,Kondoa,Kwadelo,Kwadelo,Kwalifa_01013014061WP08,NA,Kwalifa_01013014061WP08,01013014061WP08,communal_standpipe,NA,Not_functional,8 9 10,NA,Not_functional,NA,NA,NA,NA,NA,Samb,Samb,NA,-4.90778434,36.14357006,http://classic.ona.io/api/v1/files/2390750?filename=pbrtz/attachments/1474476230446.jpg,1
Dodoma,Kondoa,Kwadelo,Kwadelo,NA,Kwa Khalifa TASAF,Kwa Khalifa TASAF,NA,communal_standpipe,NA,Not_functional,8 9 10 7,NA,NA,NA,NA,NA,NA,NA,NA,TASAF,NA,-4.90769607,36.14347633,http://classic.ona.io/api/v1/files/2390755?filename=pbrtz/attachments/1474476347642.jpg,NA
Dodoma,Kondoa,Kwadelo,Kwadelo,NA,Kwa Ibrahim,Kwa Ibrahim,NA,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,NA,NA,NA,NA,TASAF,NA,-4.9058274,36.14401117,http://classic.ona.io/api/v1/files/2390754?filename=pbrtz/attachments/1474476523917.jpg,NA
Dodoma,Kondoa,Kwadelo,Kwadelo,NA,Msikiti wa Mjini,Msikiti wa Mjini,NA,other,A tap water havesting tank,Not_functional,9 10,NA,NA,NA,NA,NA,NA,NA,NA,WB,NA,-4.905767,36.14502345,http://classic.ona.io/api/v1/files/2390756?filename=pbrtz/attachments/1474476874841.jpg,NA
Dodoma,Kondoa,Kwadelo,Kwadelo,Zahanati_01013014061WP20,NA,Zahanati_01013014061WP20,01013014061WP20,communal_standpipe,NA,Not_functional,9 10 7,NA,Functional_needs_repair,NA,NA,NA,NA,NA,Kwadelo,Kwadelo,NA,-4.90447204,36.14566944,http://classic.ona.io/api/v1/files/2390758?filename=pbrtz/attachments/1474477023050.jpg,1
Dodoma,Kondoa,Kwadelo,Kwadelo,NA,Zahanati TASAF,Zahanati TASAF,NA,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,NA,NA,NA,NA,TASAF,NA,-4.90446774,36.14554196,http://classic.ona.io/api/v1/files/2399037?filename=pbrtz/attachments/1474477198785.jpg,NA
