region,lga,ward,village,wpt_name,wpt_code,note,select_wpt_name,new_wpt_name,scheme_merge,wpt_type,wpt_type_other,wpt_status,wpt_non_functional_reason,wpt_non_functional_reason_other,wpt_pbr_status,pbr_nonfunctional_functional,pbr_functional_nonfunctional,village_merge,wpt_pbr_scheme,scheme_name_change,long,lat,accuracy,wpt_osm,wpt_gps
Dodoma,Kondoa,Itololo,Kandaga,Kwa Dosi,NA,,NA,Kwa Dosi,Water Aid,water_harvesting_tank,NA,Not_functional,9 10,NA,NA,NA,NA,Kandaga,NA,NA,35.7878993,-4.56650857,4,45353a72912581c086948ee729774b4a33e48716.osm,-4.56650857 35.7878993 1200.0 4.0
Dodoma,Kondoa,Itololo,Kandaga,Kwa Inyasi,NA,,NA,Kwa Inyasi,Water Aid,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,Kandaga,NA,NA,35.78613127,-4.56438498,4,NA,-4.56438498 35.78613127 1208.0 4.0
Dodoma,Kondoa,Itololo,Kandaga,Msikiti wa Ijumaa (Kwa Juma Hussein),NA,,NA,Msikiti wa Ijumaa (Kwa Juma Hussein),Water Aid,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,Kandaga,NA,NA,35.78279832,-4.55697008,5,NA,-4.55697008 35.78279832 1192.0 5.0
Dodoma,Kondoa,Itololo,Kandaga,Kipara_01013014291WP54,01013014291WP54,,Kipara_01013014291WP54,NA,Kand,communal_standpipe,NA,Not_functional,9 10,NA,Functional,more_3_months,NA,Kandaga,Kand,NA,35.78150962,-4.55367757,5,NA,-4.55367757 35.78150962 1197.0 5.0
Dodoma,Kondoa,Itololo,Kandaga,Kwa Kasmir,NA,,NA,Kwa Kasmir,Water Aid,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,Kandaga,NA,NA,35.77984559,-4.54920076,4,719a44f1fce831675c6aa39780654c2ef83ade3f.osm,-4.54920076 35.77984559 1219.0 4.0
Dodoma,Kondoa,Itololo,Kandaga,Shule ya Msingi Kandaga,NA,,NA,Shule ya Msingi Kandaga,Water Aid,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,Kandaga,NA,NA,35.77613099,-4.54610297,5,NA,-4.54610297 35.77613099 1225.0 5.0
Dodoma,Kondoa,Itololo,Kandaga,Mskitini Kwa Ali Shaban,NA,,NA,Mskitini Kwa Ali Shaban,Water Aid,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,Kandaga,NA,NA,35.7784804,-4.54463758,4,NA,-4.54463758 35.7784804 1209.0 4.0
Dodoma,Kondoa,Itololo,Kandaga,Kwa_Aziz_01013014291WP59,01013014291WP59,,Kwa_Aziz_01013014291WP59,NA,Kand,communal_standpipe,NA,Not_functional,9 10,NA,Not_functional,NA,NA,Kandaga,Kand,NA,35.78131473,-4.53849943,4,NA,-4.53849943 35.78131473 1209.0 4.0
Dodoma,Kondoa,Itololo,Kandaga,Kwa_Mzee_Alisondo_01013014291WP60,01013014291WP60,,Kwa_Mzee_Alisondo_01013014291WP60,NA,Kand,communal_standpipe,NA,Not_functional,9 10 7,NA,Functional,less_month,NA,Kandaga,Kand,NA,35.7864132,-4.53859504,3,NA,-4.53859504 35.7864132 1190.0 3.0
Dodoma,Kondoa,Itololo,Kandaga,Kwa Bakari Maulid,NA,,NA,Kwa Bakari Maulid,NA,handpump_ringwell,NA,Functional,NA,NA,NA,NA,NA,Kandaga,NA,NA,35.78611958,-4.55803287,5,NA,-4.55803287 35.78611958 1208.0 5.0
Dodoma,Kondoa,Itololo,Kandaga,Kanisani_01013014291WP50,01013014291WP50,,Kanisani_01013014291WP50,NA,Kand,communal_standpipe,NA,Not_functional,9 10 7,NA,Functional,never_functional,NA,Kandaga,Kand,NA,35.78758143,-4.55600978,5,NA,-4.55600978 35.78758143 1199.0 5.0
Dodoma,Kondoa,Itololo,Kandaga,Kwa Juma Idoa,NA,,NA,Kwa Juma Idoa,Water Aid,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,Kandaga,NA,NA,35.78557556,-4.55371379,5,NA,-4.55371379 35.78557556 1217.0 5.0
Dodoma,Kondoa,Itololo,Kandaga,Kwa Ali Saburi,NA,,NA,Kwa Ali Saburi,Water Aid,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,Kandaga,NA,NA,35.78677659,-4.56101102,5,NA,-4.56101102 35.78677659 1202.0 5.0
Dodoma,Kondoa,Itololo,Kandaga,Kwa_Leo_01013014291WP53,01013014291WP53,,Kwa_Leo_01013014291WP53,NA,Foki,communal_standpipe,NA,Not_functional,9 10 7,NA,Functional,never_functional,NA,Kandaga,Foki,NA,35.79349494,-4.56349801,5,NA,-4.56349801 35.79349494 1191.0 5.0
Dodoma,Kondoa,Itololo,Kandaga,Kwa Nassib Kulala,NA,,NA,Kwa Nassib Kulala,NA,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,Kandaga,NA,NA,35.78327197,-4.55986517,5,26ed41958a4e87c7c0773053fa11c661c17cb3a5.osm,-4.55986517 35.78327197 1205.0 5.0
Dodoma,Kondoa,Itololo,Kandaga,Kwa Ally Juma,NA,,NA,Kwa Ally Juma,NA,handpump_borehole,NA,Not_functional,1 10,NA,NA,NA,NA,Kandaga,NA,NA,35.78192268,-4.55961028,3,240f096ab08037e3a761b8ba651fd6e007f9b373.osm,-4.55961028 35.78192268 1206.0 3.0
Dodoma,Kondoa,Itololo,Kandaga,Aniseti_01013014291WP51,01013014291WP51,,Aniseti_01013014291WP51,NA,Kand,communal_standpipe,NA,Not_functional,9 10 7,NA,Functional,more_3_months,NA,Kandaga,Kand,NA,35.78822166,-4.5512322,5,NA,-4.5512322 35.78822166 1201.0 5.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Sekondari_01013014061WP28,01013014061WP28,,Sekondari_01013014061WP28,NA,Kwadelo,communal_standpipe,NA,Not_functional,8 9 10,NA,Functional,less_month,NA,Kwadelo,Kwadelo,NA,36.14120243,-4.88850892,5,169e774879b200717c94b3e7f4fe4b10cd72741b.osm,-4.88850892 36.14120243 1205.0 5.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Iwodya_01013014061WP27,01013014061WP27,,Iwodya_01013014061WP27,NA,Kwadelo,communal_standpipe,NA,Not_functional,9 7,NA,Functional,more_3_months,NA,Kwadelo,Kwadelo,NA,36.14018481,-4.89567503,4,18592f06febcbc9223e58a7e767d146e597cc1b0.osm,-4.89567503 36.14018481 1213.0 4.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Caro_01013014061WP25,01013014061WP25,,Caro_01013014061WP25,NA,Kwadelo,communal_standpipe,NA,Not_functional,8 9 10,NA,Functional,more_3_months,NA,Kwadelo,Kwadelo,NA,36.14005615,-4.90035053,3,be1ad7efe0e4af0f69d7ad7b183a66f98906fa4c.osm,-4.90035053 36.14005615 1211.0 3.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Mariva_01013014061WP26,01013014061WP26,,Mariva_01013014061WP26,NA,Kwadelo,communal_standpipe,NA,Not_functional,8 9 10 7,NA,Functional,less_month,NA,Kwadelo,Kwadelo,NA,36.14266359,-4.90027294,3,a0e2a0bdb9ba654e5254ec93e69d35c1bfe7df43.osm,-4.90027294 36.14266359 1211.0 3.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Kwa Hamidu Iwodya,NA,,NA,Kwa Hamidu Iwodya,TASAF,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,Kwadelo,NA,NA,36.14256463,-4.90243697,5,36066d8c1428979c0b0044c047d65d33de161d94.osm,-4.90243697 36.14256463 1213.0 5.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Kwa_Mbunyi_01013014061WP24,01013014061WP24,,Kwa_Mbunyi_01013014061WP24,NA,Kwadelo,communal_standpipe,NA,Not_functional,8 9 10,NA,Functional,less_month,NA,Kwadelo,Kwadelo,NA,36.14312274,-4.90443108,4,5b378ab6bb9bdb80484efb86cd0160fe760d4993.osm,-4.90443108 36.14312274 1210.0 4.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Msikiti wa Answari,NA,,NA,Msikiti wa Answari,NA,water_harvesting_tank,NA,Not_functional,9,NA,NA,NA,NA,Kwadelo,NA,NA,36.14364099,-4.90373248,3,NA,-4.90373248 36.14364099 1224.0 3.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Shuleni_01013014061WP13,01013014061WP13,,Shuleni_01013014061WP13,NA,Samb,communal_standpipe,NA,Not_functional,6 9,NA,Functional,less_month,NA,Kwadelo,Samb,NA,36.14176931,-4.90719821,3,986ea849e4a9d4d0e32d213f94246ba4b6af647f.osm,-4.90719821 36.14176931 1207.0 3.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Shule ya Msingi Kwadelo TASAF,NA,,NA,Shule ya Msingi Kwadelo TASAF,TASAF,communal_standpipe,NA,Not_functional,8 9 10,NA,NA,NA,NA,Kwadelo,NA,NA,36.14179998,-4.90715991,5,308c553f3f2873216938cbc5d2e517963dd496bb.osm,-4.90715991 36.14179998 1216.0 5.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Kwa Mweche,NA,,NA,Kwa Mweche,TASAF,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,Kwadelo,NA,NA,36.14290139,-4.90928988,5,209df63a9c82f3184cfe51627c4593dba948b6fd.osm,-4.90928988 36.14290139 1218.0 5.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Msikiti wa Serya,NA,,NA,Msikiti wa Serya,WB,water_harvesting_tank,NA,Not_functional,9,NA,NA,NA,NA,Kwadelo,NA,NA,36.14283249,-4.90890803,4,dc1a8e785cddc8fe6992c6fc41e256d78643e109.osm,-4.90890803 36.14283249 1221.0 4.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Kwalifa_01013014061WP08,01013014061WP08,,Kwalifa_01013014061WP08,NA,Samb,communal_standpipe,NA,Not_functional,8 9 10,NA,Not_functional,NA,NA,Kwadelo,Samb,NA,36.14357006,-4.90778434,4,NA,-4.90778434 36.14357006 1218.0 4.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Kwa Khalifa TASAF,NA,,NA,Kwa Khalifa TASAF,TASAF,communal_standpipe,NA,Not_functional,8 9 10 7,NA,NA,NA,NA,Kwadelo,NA,NA,36.14347633,-4.90769607,4,906f43b7380ba292a48bb16623ee08f2d038e9cd.osm,-4.90769607 36.14347633 1216.0 4.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Kwa Ibrahim,NA,,NA,Kwa Ibrahim,TASAF,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,Kwadelo,NA,NA,36.14401117,-4.9058274,3,NA,-4.9058274 36.14401117 1212.0 3.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Msikiti wa Mjini,NA,,NA,Msikiti wa Mjini,WB,other,A tap water havesting tank,Not_functional,9 10,NA,NA,NA,NA,Kwadelo,NA,NA,36.14502345,-4.905767,4,e2e696c61dbdf92f57e84f374e31dcd8f0cdce54.osm,-4.905767 36.14502345 1202.0 4.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Zahanati_01013014061WP20,01013014061WP20,,Zahanati_01013014061WP20,NA,Kwadelo,communal_standpipe,NA,Not_functional,9 10 7,NA,Functional_needs_repair,NA,NA,Kwadelo,Kwadelo,NA,36.14566944,-4.90447204,5,7433f556ba3be40ae3c0ff081bb1c377c11af1df.osm,-4.90447204 36.14566944 1201.0 5.0
Dodoma,Kondoa,Kwadelo,Kwadelo,Zahanati TASAF,NA,,NA,Zahanati TASAF,TASAF,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,Kwadelo,NA,NA,36.14554196,-4.90446774,4,7a882aec2cf3627b30b08c21a867314ab84d1755.osm,-4.90446774 36.14554196 1198.0 4.0
Morogoro,Morogoro,Kisemu,Mtamba,Mzee bobesha,NA,,NA,Mzee bobesha,Mtukila scheme,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,Mtamba,NA,NA,37.7751277,-7.077978821,8,9ca3b799e1f6ee463c8e48bb6ab46371d5b10458.osm,-7.077978820503617 37.775127703656004 322.1618714204583 8.0
Morogoro,Morogoro,Kisemu,Mtamba,Kwa_Mamba_05023043223WP16,05023043223WP16,,Kwa_Mamba_05023043223WP16,NA,Kibana,communal_standpipe,NA,Not_functional,9,NA,Not_functional,NA,NA,Mtamba,Mtam,NA,37.77484777,-7.075932567,6,d2a8dab1264e217ee87a7bdfc5a9e3bd1284f301.osm,-7.075932567304693 37.77484776942836 328.7936270198041 6.0
Morogoro,Morogoro,Kisemu,Mtamba,Kota_05023043223WP15,05023043223WP15,,Kota_05023043223WP15,NA,Mkom,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,Mtamba,Mkom,NA,37.77698088,-7.077047192,16,6b0a81cbe938093330df3bfd8f211e919ef1082b.osm,-7.077047191970407 37.776980879348145 324.6350006765367 16.0
Morogoro,Morogoro,Kisemu,Mtamba,Sembete spring,NA,,NA,Sembete spring,NA,other,Spring,Functional,NA,NA,NA,NA,NA,Mtamba,NA,NA,37.77782586,-7.075784677,6,ccbd67450ff2bce52f065f9e72423b975fe90c0e.osm,-7.075784676639429 37.77782586252347 329.27506789292113 6.0
Morogoro,Morogoro,Kisemu,Mtamba,Kwa pascali,NA,,NA,Kwa pascali,Kibana,communal_standpipe,NA,Not_functional,9,NA,NA,NA,NA,Mtamba,NA,NA,37.78014869,-7.062922012,12,ba6c3a5e21a584e2de39df705c1a3c8123e6b942.osm,-7.062922012090168 37.78014869389374 283.0777259933013 12.0
Morogoro,Morogoro,Kisemu,Mtamba,Kigong'o Mwisho,NA,,NA,Kigong'o Mwisho,Mtukila,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,Mtamba,NA,NA,37.7797144,-7.063400244,8,facfd13ce797a1befe4a00b678cc1458087faeba.osm,-7.06340024364487 37.779714404947626 288.37745284951023 8.0
Morogoro,Morogoro,Kisemu,Mtamba,Kwa_Banzi_05023043223WP35,05023043223WP35,,Kwa_Banzi_05023043223WP35,NA,Mtukila,communal_standpipe,NA,Not_functional,7,NA,Not_functional,NA,NA,Mtamba,Mkom,NA,37.77859879,-7.0653783,4,2d2e04fb43d22c389ea8fc2bb748b571afd4cb82.osm,-7.065378300363862 37.778598790108326 290.6901291877177 4.0
Morogoro,Morogoro,Kisemu,Mtamba,Kwa_Selina_05023043223WP34,05023043223WP34,,Kwa_Selina_05023043223WP34,NA,Mtukila,communal_standpipe,NA,Not_functional,7,NA,Not_functional,NA,NA,Mtamba,Mkom,NA,37.77875195,-7.067380676,4,5773cee1ecd844dbbdb6eac4c8f3fca9312a0164.osm,-7.0673806759062785 37.77875195336398 299.05229285253085 4.0
Morogoro,Morogoro,Kisemu,Mtamba,Kwa_Mzee_Humbi_05023043223WP14,05023043223WP14,,Kwa_Mzee_Humbi_05023043223WP14,NA,Mtukila,communal_standpipe,NA,Not_functional,7,NA,Not_functional,NA,NA,Mtamba,Mkom,NA,37.77731495,-7.078500619,4,3ed258a6dc9ead508f66e62bfc69f888a0b5638f.osm,-7.078500619169551 37.777314952100916 324.9909151651191 4.0
Morogoro,Morogoro,Kisemu,Mtamba,Kwa Mzee Monzolo,NA,,NA,Kwa Mzee Monzolo,Kibana,communal_standpipe,NA,Not_functional,8,NA,NA,NA,NA,Mtamba,NA,NA,37.77749873,-7.079689326,8,d52d2c04e850797256f5b0fc2713298f8a50f325.osm,-7.079689325570477 37.77749873324396 332.8472765099865 8.0
Morogoro,Morogoro,Kisemu,Mtamba,Kwa Allmasi,NA,,NA,Kwa Allmasi,Kibana,communal_standpipe,NA,Not_functional,8 9,NA,NA,NA,NA,Mtamba,NA,NA,37.77782398,-7.080469064,6,12024c207cc515e783f79bb8d202e8735e3bf25a.osm,-7.080469064093201 37.77782398362252 337.08295804848154 6.0
Morogoro,Morogoro,Kisemu,Mtamba,Kibandubandu spring,NA,,NA,Kibandubandu spring,NA,other,Spring,Functional,NA,NA,NA,NA,NA,Mtamba,NA,NA,37.77759653,-7.080569971,6,27272752a086a45739e7c899920bfa505c5ad8b4.osm,-7.0805699711845485 37.77759652603946 343.3412367862254 6.0
Morogoro,Morogoro,Kisemu,Mtamba,Kwa Fuko,NA,,NA,Kwa Fuko,Mtukila,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,Mtamba,NA,NA,37.77574202,-7.08071268,6,3488da08f57f03b18034c55ddfe92113dbdb5318.osm,-7.080712679992216 37.775742021487005 331.59933606659143 6.0
Morogoro,Morogoro,Kisemu,Mtamba,Polisi,NA,,NA,Polisi,Mtukila,communal_standpipe,NA,Not_functional,8 7,NA,NA,NA,NA,Mtamba,NA,NA,37.77502446,-7.080417139,8,fdf8692723106f50cbfa1d7405ee8dcb8171a23f.osm,-7.080417138766642 37.77502446339783 322.64929752259235 8.0
Morogoro,Morogoro,Kisemu,Mtamba,Mtamba Sokoine,NA,,NA,Mtamba Sokoine,Mtukila,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,Mtamba,NA,NA,37.77485257,-7.082112535,6,3e1972b2d5ef7a7c47c17cf0b630d4e07a7f075a.osm,-7.0821125350035805 37.77485256985028 334.26936821176764 6.0
Morogoro,Morogoro,Kisemu,Mtamba,Msikitini,NA,,NA,Msikitini,Mtukila,communal_standpipe,NA,Not_functional,8,NA,NA,NA,NA,Mtamba,NA,NA,37.77523272,-7.083467812,6,c93529a2995c617a04c9b2b21d7953966a15c767.osm,-7.0834678116344145 37.775232722484986 338.3076363103549 6.0
Morogoro,Morogoro,Kisemu,Mtamba,Zahanati,NA,,NA,Zahanati,Kibana,communal_standpipe,NA,Not_functional,8 7,NA,NA,NA,NA,Mtamba,NA,NA,37.77598684,-7.084912181,8,2658dea6e5d2e8918fc1e7e2ec1e6daeaee771ae.osm,-7.0849121807406075 37.775986839371896 313.9880115231359 8.0
Morogoro,Morogoro,Kisemu,Mtamba,Zanahati,NA,,NA,Zanahati,Mtukila,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,Mtamba,NA,NA,37.77643188,-7.084952132,8,b54dc712db8c18f18b20c38d0a43ff1db8fea905.osm,-7.084952131511998 37.77643188393036 364.6949881727308 8.0
Morogoro,Morogoro,Kisemu,Mtamba,Kwa_Mzee_Chamene_05023043223WP12,05023043223WP12,,Kwa_Mzee_Chamene_05023043223WP12,NA,Mtukila,communal_standpipe,NA,Not_functional,9,NA,Functional,more_3_months,NA,Mtamba,Mtam,NA,37.77566085,-7.085582522,4,696f39411f6bdd7d23b940a60e90c5cd9b269ec0.osm,-7.085582522414913 37.77566084530745 347.03680913613636 4.0
Morogoro,Morogoro,Kisemu,Mtamba,Mtamba shuleni,NA,,NA,Mtamba shuleni,Mtukila,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,Mtamba,NA,NA,37.77205869,-7.086617398,6,68d30f6f60f371524219f861e4c29a4430209bf9.osm,-7.086617397716607 37.772058691540686 324.36852055829627 6.0
Morogoro,Morogoro,Kisemu,Mtamba,Kwa Bibi Butwa,NA,,NA,Kwa Bibi Butwa,Mtukila,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,Mtamba,NA,NA,37.77171054,-7.084358587,8,ed963573d068a0642afe150f16ed6696336efc3a.osm,-7.084358586769832 37.7717105429557 329.50767925208606 8.0
Morogoro,Morogoro,Kisemu,Mtamba,Gezaulole,NA,,NA,Gezaulole,Mtukila,communal_standpipe,NA,Not_functional,8 9 10,NA,NA,NA,NA,Mtamba,NA,NA,37.77437735,-7.083464428,4,25915dc507531d6a6855aa8051b7f57fb40e52e6.osm,-7.0834644283581545 37.77437735007635 330.3324073949657 4.0
Dodoma,Kondoa,Soera,Soera,Kwa_Labai_01013014281WP18,01013014281WP18,,Kwa_Labai_01013014281WP18,NA,World Bank,communal_standpipe,NA,Not_functional,2,NA,Functional,more_3_months,NA,Soera,Soera,Misreporting,35.73146346,-4.593198756,4,8f28ee5046a7a268ff8bc70176552506c60afc70.osm,-4.593198755954161 35.73146346075276 1514.7418245731028 4.0
Dodoma,Kondoa,Soera,Soera,Shuleni_01013014281WP19,01013014281WP19,,Shuleni_01013014281WP19,NA,World Bank,communal_standpipe,NA,Not_functional,2,NA,Functional,more_3_months,NA,Soera,Soera,Misreporting,35.7346737,-4.592262765,4,b1f584ae02e9185ce6d971f1884a7ad884396198.osm,-4.592262765045019 35.734673703652895 1514.4972885845514 4.0
Dodoma,Kondoa,Soera,Soera,Kwa_Simpi_01013014281WP20,01013014281WP20,,Kwa_Simpi_01013014281WP20,NA,World Bank,communal_standpipe,NA,Not_functional,2,NA,Functional,more_3_months,NA,Soera,Soera,Misreporting,35.73992849,-4.596215128,4,87962e36ca96d5504f1f8ca3fc33256931b288dd.osm,-4.596215128457766 35.73992849446836 1500.018410225545 4.0
Dodoma,Kondoa,Soera,Soera,Madina_01013014281WP22,01013014281WP22,,Madina_01013014281WP22,NA,World Bank,communal_standpipe,NA,Not_functional,2,NA,Functional,more_3_months,NA,Soera,Soera,Misreporting,35.73722319,-4.604113315,4,3a01850b3c885b04b3f8d97709f7b5d7720b6907.osm,-4.604113314569408 35.737223188213605 1496.4656538340587 4.0
Dodoma,Kondoa,Soera,Soera,Msikitini_01013014281WP21,01013014281WP21,,Msikitini_01013014281WP21,NA,World Bank,communal_standpipe,NA,Not_functional,2 10,NA,Functional,more_3_months,NA,Soera,Soera,Misreporting,35.73538513,-4.597887451,4,d5f4413da87fe1f25fb2ef19477be2c8ad4a1bce.osm,-4.597887450889917 35.73538513050013 1519.2652277137731 4.0
Dodoma,Kondoa,Soera,Soera,Kwa_Mora_01013014281WP23,01013014281WP23,,Kwa_Mora_01013014281WP23,NA,World Bank,communal_standpipe,NA,Not_functional,2 8,NA,Functional,more_3_months,NA,Soera,Soera,Misreporting,35.7284838,-4.588446513,4,e1c75e20fad5fe3318e32b03eb1eb7f4f85ca7c4.osm,-4.588446512899216 35.72848379563503 1508.4369288370597 4.0
Dodoma,Kondoa,Busi,Busi,Kwa_Mzee_Muindi_01013014031WP18,01013014031WP18,,Kwa_Mzee_Muindi_01013014031WP18,NA,Busi,communal_standpipe,NA,Functional,NA,NA,Functional_needs_repair,NA,NA,Busi,Busi,NA,36.05314437,-4.849862259,4,NA,-4.849862259458789 36.053144371353284 1240.0866560253953 4.0
Dodoma,Kondoa,Busi,Busi,Kwa_Jafari_01013014031WP27,01013014031WP27,,Kwa_Jafari_01013014031WP27,NA,Busi,communal_standpipe,NA,Not_functional,4 9 10,NA,Not_functional,NA,NA,Busi,Busi,NA,36.05936032,-4.84471782,4,NA,-4.844717820321186 36.05936032097233 1222.2549315384597 4.0
Dodoma,Kondoa,Busi,Busi,Kwa_Ijuma_01013014031WP17,01013014031WP17,,Kwa_Ijuma_01013014031WP17,NA,Busi,communal_standpipe,NA,Not_functional,9 10,NA,Functional_needs_repair,NA,NA,Busi,Busi,NA,36.0528892,-4.847222229,4,NA,-4.847222228554044 36.052889199084085 1238.0046942237825 4.0
Dodoma,Kondoa,Busi,Busi,Hospitalini_01013014031WP19,01013014031WP19,,Hospitalini_01013014031WP19,NA,Busi,communal_standpipe,NA,Not_functional,9 10,NA,Functional_needs_repair,NA,NA,Busi,Busi,NA,36.05040686,-4.849952447,4,NA,-4.849952446707432 36.05040686140938 1243.188703762999 4.0
Dodoma,Kondoa,Busi,Busi,Shule_Ya_Secondari_Busi_01013014031WP20,01013014031WP20,,Shule_Ya_Secondari_Busi_01013014031WP20,NA,World Bank,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,Busi,Busi,Misreporting,36.046157,-4.851904554,4,NA,-4.8519045544370485 36.04615699895717 1257.1754456289757 4.0
Dodoma,Kondoa,Busi,Busi,Shule_Ya_Secondari_Busi_01013014031WP21,01013014031WP21,,Shule_Ya_Secondari_Busi_01013014031WP21,NA,World Bank,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,Busi,Busi,Misreporting,36.04568498,-4.852125016,4,NA,-4.852125016356768 36.04568498417612 1249.42944947188 4.0
Dodoma,Kondoa,Busi,Busi,Shule_Ya_Secondari_Busi_01013014031WP22,01013014031WP22,,Shule_Ya_Secondari_Busi_01013014031WP22,NA,World Bank,communal_standpipe,NA,Not_functional,10,NA,Functional,less_month,NA,Busi,Busi,Misreporting,36.0460673,-4.852627493,4,NA,-4.852627492889659 36.04606730278515 1238.113891657728 4.0
Dodoma,Kondoa,Busi,Busi,Shule_Ya_Msingi_Busi_01013014031WP23,01013014031WP23,,Shule_Ya_Msingi_Busi_01013014031WP23,NA,Busi,communal_standpipe,NA,Functional,NA,NA,Functional_needs_repair,NA,NA,Busi,Busi,NA,36.04779793,-4.853686564,4,NA,-4.853686564272557 36.04779792675757 1257.4428681077034 4.0
Dodoma,Kondoa,Busi,Busi,Kochochi_01013014031WP24,01013014031WP24,,Kochochi_01013014031WP24,NA,BSSF,communal_standpipe,NA,Functional,NA,NA,Functional_needs_repair,NA,NA,Busi,Busi,Misreporting,36.05211717,-4.853342292,4,NA,-4.853342291770909 36.05211716864334 1237.0289681072466 4.0
Dodoma,Kondoa,Busi,Busi,Kwa_Isambu_01013014031WP25,01013014031WP25,,Kwa_Isambu_01013014031WP25,NA,BSSF,communal_standpipe,NA,Functional,NA,NA,Functional_needs_repair,NA,NA,Busi,Busi,Misreporting,36.05124874,-4.859730377,4,NA,-4.859730376720586 36.05124873960247 1241.6725782336057 4.0
Dodoma,Kondoa,Busi,Busi,Majengo_01013014031WP26,01013014031WP26,,Majengo_01013014031WP26,NA,BSSF,communal_standpipe,NA,Not_functional,4 9 10,NA,Not_functional,NA,NA,Busi,Busi,Misreporting,36.05429459,-4.862320021,4,NA,-4.862320020759686 36.054294589407284 1219.78934641892 4.0
Dodoma,Kondoa,Busi,Busi,Kwa_Jafari_01013014031WP27,01013014031WP27,,Kwa_Jafari_01013014031WP27,NA,BSSF,communal_standpipe,NA,Not_functional,4 9 10,NA,Not_functional,NA,NA,Busi,Busi,Misreporting,36.05199202,-4.862710992,4,NA,-4.862710991812462 36.051992020898645 1237.37423489736 4.0
Dodoma,Kondoa,Busi,Busi,Mbuga_Ya_Starehe_01013014031WP28,01013014031WP28,,Mbuga_Ya_Starehe_01013014031WP28,NA,BSSF,communal_standpipe,NA,Not_functional,4 9 10,NA,Not_functional,NA,NA,Busi,Busi,Misreporting,36.05220412,-4.86528927,4,NA,-4.8652892702317825 36.05220412233547 1228.2469088364417 4.0
Dodoma,Kondoa,Itololo,Itololo,Kwa_Hawa_01013014291WP66,01013014291WP66,,Kwa_Hawa_01013014291WP66,NA,Kiredep,communal_standpipe,NA,Not_functional,NA,NA,Functional,more_3_months,NA,Itololo,Kwa,Misreporting,35.79948986,-4.512539121,4,2bdb52d611b47539a2052a18528077bb49981e9f.osm,-4.512539121145523 35.799489859551386 1214.8265686313734 4.0
Dodoma,Kondoa,Itololo,Itololo,Msikitini,NA,,NA,Msikitini,Kiredep,communal_standpipe,NA,Not_functional,NA,NA,NA,NA,NA,Itololo,NA,NA,35.80319822,-4.508887687,4,e2ae11fe9cfcf3cf85491ba43a805e5a06a913a3.osm,-4.508887687186418 35.80319822411845 1207.1222516662679 4.0
Dodoma,Kondoa,Itololo,Itololo,Kwa_Musuri_01013014291WP65,01013014291WP65,,Kwa_Musuri_01013014291WP65,NA,Kiredep,communal_standpipe,NA,Not_functional,NA,NA,Functional_needs_repair,NA,NA,Itololo,Kwa,Misreporting,35.80877811,-4.510534181,4,NA,-4.510534181441043 35.80877810732523 1178.8031984061347 4.0
